Harga,Tahun,Jarak_km,CC_mid,Usia_mobil,Merek,Model,Varian,Tipe bahan bakar,Transmisi,Tipe bodi,Sistem Penggerak,Warna,Tipe Penjual,KotaKab,Provinsi,Nama Bursa Mobil
60000000.0,1997.0,132500.0,1750.0,28.0,BMW,Serie 5,520i,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Hitam,Individu,Banyumas Kab.,Jawa Tengah,nan
209999999.0,2011.0,62500.0,1750.0,14.0,Mercedes-Benz,C-Class,C200,Bensin,Automatic,Sedan,4X2,Hitam,nan,Surabaya Kota,Jawa Timur,nan
92000000.0,2011.0,27500.0,1000.0,14.0,Daihatsu,Xenia,Li Deluxe,Bensin,Manual,Hatchback,Rear Wheel Drive (RWD),Abu-abu,Individu,Surabaya Kota,Jawa Timur,nan
69000000.0,2017.0,47500.0,1250.0,8.0,Datsun,Go,Panca T,Bensin,Manual,Compact & City Car,4X2,Marun,Individu,Surabaya Kota,Jawa Timur,nan
25000000.0,1991.0,12500.0,3000.0,34.0,Toyota,Lain-lain,Lain-lain,Diesel,Manual,Truk,4X2,Putih,Individu,Bandung Barat Kab.,Jawa Barat,nan
125000000.0,2012.0,27500.0,,13.0,Toyota,Avanza,Veloz,Bensin,Manual,nan,nan,Silver,nan,Palembang Kota,Sumatra Selatan,nan
155000000.0,2006.0,127500.0,2500.0,19.0,BMW,Serie 5,523i,Bensin,Automatic Triptonic,Sedan,4X2,Abu-abu,Individu,Bandung Kota,Jawa Barat,nan
112000000.0,2014.0,37500.0,1250.0,11.0,KIA,Rio,nan,Bensin,Automatic Triptonic,nan,nan,Abu-abu,nan,Jakarta Pusat,Jakarta D.K.I.,nan
260000000.0,2015.0,52500.0,2500.0,10.0,Mazda,CX-5,Urban,Bensin,Automatic,SUV,4X2,Putih,Diler,Jakarta Pusat,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
455000000.0,2018.0,27500.0,2500.0,7.0,Mitsubishi,Pajero Sport,Dakar 2.4,Bensin,Automatic Triptonic,Jeep,4X2,Abu-abu,Diler,Denpasar Kota,Bali,nan
330000000.0,2011.0,32500.0,2500.0,14.0,Lexus,RX,270,Bensin,Automatic,SUV,4X2,Putih,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Summarecon Serpong
115000000.0,2012.0,47500.0,1250.0,13.0,Suzuki,SX4,Lain-lain,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Putih,Diler,Denpasar Kota,Bali,nan
141000000.0,2011.0,52500.0,1000.0,14.0,Smart,Lain-lain,Lain-lain,Bensin,Automatic Triptonic,Compact & City Car,4X2,Putih,nan,Jakarta Timur,Jakarta D.K.I.,nan
38000000.0,,112500.0,1750.0,,Mercedes-Benz,Tiger,Lain-lain,Bensin,Manual,Sedan,All Wheel Drive (AWD),Hitam,Diler,Jakarta Pusat,Jakarta D.K.I.,nan
135000000.0,2012.0,132500.0,2500.0,13.0,Isuzu,Panther,LV,Diesel,Manual,MPV,Rear Wheel Drive (RWD),Silver,Individu,Semarang Kota,Jawa Tengah,nan
140000000.0,2012.0,12500.0,1250.0,13.0,Nissan,Juke,1.5 CVT,Bensin,Automatic,Classic Car,4X2,Merah,Individu,Pare-Pare Kota,Sulawesi Selatan,nan
160000000.0,2013.0,97500.0,1750.0,12.0,Mazda,Biante,2.0,Bensin,Automatic,Van,nan,Hitam,Diler,Jakarta Selatan,Jakarta D.K.I.,nan
150000000.0,2010.0,112500.0,1750.0,15.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic Triptonic,MPV,4X2,Abu-abu,Individu,Batubara Kab.,Sumatra Utara,nan
155000000.0,2008.0,137500.0,2500.0,17.0,BMW,Serie 3,320i E90 Facelift,Bensin,Automatic Triptonic,Sedan,Front Wheel Drive (FWD),Silver,Individu,Karawang Kab.,Jawa Barat,nan
117000000.0,2011.0,87500.0,1250.0,14.0,Toyota,Avanza,G,Bensin,Automatic,MPV,4X2,Silver,Individu,Kab. Badung,Bali,nan
105000000.0,2009.0,102500.0,1250.0,16.0,Daihatsu,Terios,TX,Bensin,Automatic,SUV,4X2,Silver,Diler,Gianyar Kab.,Bali,nan
275000000.0,2015.0,22500.0,1250.0,10.0,Renault,Lain-lain,Lain-lain,Bensin,Automatic Triptonic,Hatchback,nan,Oranye,Individu,Tangerang Kota,Banten,nan
98000000.0,2013.0,122500.0,1250.0,12.0,Nissan,Grand livina,Lain-lain,Bensin,Manual,MPV,Front Wheel Drive (FWD),Hitam,Individu,Cilegon Kota,Banten,nan
105000000.0,2012.0,77500.0,1250.0,13.0,Nissan,Grand livina,Lain-lain,Bensin,Automatic,nan,nan,Silver,nan,Jakarta Timur,Jakarta D.K.I.,nan
105000000.0,2003.0,300000.0,2500.0,22.0,Isuzu,Panther,LS Hi Grade,Diesel,Manual,SUV,4X2,Silver,Individu,Bojonegoro Kab.,Jawa Timur,nan
105000000.0,2009.0,7500.0,2500.0,16.0,Mitsubishi,Triton,GLX,Diesel,Manual,nan,nan,Abu-abu,Individu,Aceh Tamiang Kab.,Aceh D.I.,Bursa Otomotif Sunter
38500000.0,2001.0,47500.0,1250.0,24.0,Chevrolet,Zafira,1.8,Bensin,Automatic,Compact & City Car,4X2,Silver,Individu,Tangerang Kab.,Banten,nan
255000000.0,2014.0,42500.0,2500.0,11.0,Mazda,CX-5,Grand Touring,Bensin,Automatic,nan,nan,Abu-abu,Diler,Makassar Kota,Sulawesi Selatan,nan
180000000.0,2010.0,57500.0,1750.0,15.0,Mercedes-Benz,C-Class,C200,Bensin,Automatic,nan,nan,Abu-abu,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
599000000.0,2013.0,52500.0,,12.0,Lexus,RX,350 F Sport,Bensin,Automatic,nan,4X2,Hitam,nan,Jakarta Selatan,Jakarta D.K.I.,nan
115000000.0,2014.0,67500.0,1250.0,11.0,Chevrolet,Aveo,LT,Bensin,Automatic Triptonic,Sedan,4X2,Hitam,Individu,Makassar Kota,Sulawesi Selatan,nan
29800000.0,1996.0,62500.0,1250.0,29.0,Mitsubishi,T120SS,Pick Up,Bensin,Manual,Pick-up,All Wheel Drive (AWD),Putih,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
199000000.0,2013.0,32500.0,1250.0,12.0,Volkswagen,Tiguan,nan,Bensin,Automatic Triptonic,SUV,nan,Putih,nan,Jakarta Selatan,Jakarta D.K.I.,nan
27500000.0,1997.0,32500.0,1750.0,28.0,Daihatsu,Espass,Lain-lain,Bensin,Manual,Minibus,Rear Wheel Drive (RWD),Hijau,Individu,Blitar Kota,Jawa Timur,nan
71000000.0,2001.0,102500.0,2500.0,24.0,Isuzu,Panther,LV,Diesel,Manual,MPV,4X2,Biru,Individu,Jakarta Barat,Jakarta D.K.I.,nan
115000000.0,2017.0,7500.0,1250.0,8.0,KIA,Picanto,1.2 NA,Bensin,Manual,Minibus,4X2,Merah,Diler,Jakarta Timur,Jakarta D.K.I.,nan
725000000.0,2012.0,72500.0,3000.0,13.0,Jeep,Wrangler,nan,Bensin,Automatic,nan,nan,Hijau,Diler,Tangerang Selatan Kota,Banten,Bursa Mobil Bintaro
21000000.0,1989.0,52500.0,1250.0,36.0,Ford,laser,Lain-lain,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Biru,Individu,Padang Kota,Sumatra Barat,nan
25000000.0,1990.0,52500.0,1750.0,35.0,Mazda,323,Interplay,Bensin,Manual,Sedan,4X2,Hijau,Individu,Bandung Kab.,Jawa Barat,nan
95000000.0,2016.0,32500.0,1250.0,9.0,Daihatsu,Ayla,X Elegant,Bensin,Manual,Minibus,Front Wheel Drive (FWD),Putih,Diler,Palembang Kota,Sumatra Selatan,nan
540000000.0,2017.0,7500.0,,8.0,Mini Cooper,Mini Cooper,nan,Bensin,Automatic,nan,nan,Coklat,nan,Jakarta Utara,Jakarta D.K.I.,nan
88000000.0,2007.0,82500.0,1250.0,18.0,Suzuki,SX4,Cross Over,Bensin,Automatic,Hatchback,4X2,Hitam,Individu,Sleman Kab.,Yogyakarta D.I.,nan
60000000.0,2005.0,17500.0,1250.0,20.0,KIA,Picanto,M/T,Bensin,Manual,Classic Car,4X2,Hitam,Individu,Kediri Kota,Jawa Timur,Bursa Otomotif Sunter
135000000.0,2010.0,152500.0,,15.0,Daihatsu,Terios,TX,Bensin,Manual,Minibus,nan,Silver,Diler,Batu Kota,Jawa Timur,nan
36000000.0,2007.0,37500.0,1000.0,18.0,Chery,QQ,Compact City,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Biru,Individu,Malang Kota,Jawa Timur,Carsentro Yogyakarta
165000000.0,2013.0,82500.0,1750.0,12.0,Nissan,Serena,HWS,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Hitam,Diler,Bekasi Kota,Jawa Barat,Bursa Mobil POSH Bekasi
166000000.0,2005.0,122500.0,,20.0,Volkswagen,Caravelle,2.5 Diesel Tdi,Diesel,Automatic,nan,nan,Hitam,nan,Tangerang Selatan Kota,Banten,nan
120000000.0,2007.0,292500.0,2500.0,18.0,Ford,Everest,Lain-lain,Diesel,Manual,SUV,4X4,Silver,Individu,Solok Selatan Kab.,Sumatra Barat,nan
675000000.0,2018.0,2500.0,,7.0,BMW,Lain-lain,Lain-lain,Bensin,Automatic,Sedan,nan,Putih,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
95000000.0,2009.0,122500.0,1250.0,16.0,Suzuki,SX4,Cross Over,Bensin,Automatic,Jeep,4X2,Putih,Individu,Sragen Kab.,Jawa Tengah,nan
230000000.0,2014.0,132500.0,2500.0,11.0,Toyota,HILUX,Lain-lain,Diesel,Manual,Double Cabin,4X4,Hitam,nan,Surabaya Kota,Jawa Timur,nan
245000000.0,2015.0,42500.0,2500.0,10.0,Nissan,X-Trail,Lain-lain,Bensin,Automatic,SUV,Front Wheel Drive (FWD),Hitam,nan,Medan Kota,Sumatra Utara,nan
188000000.0,2015.0,62500.0,1750.0,10.0,Toyota,Innova,V Luxury,Bensin,Automatic,Minibus,4X2,Hitam,Individu,Sidoarjo  Kab.,Jawa Timur,nan
55999999.0,2004.0,12500.0,1250.0,21.0,Peugeot,206,XR,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Biru,Individu,Temanggung Kab.,Jawa Tengah,nan
115000000.0,2010.0,127500.0,1750.0,15.0,Chevrolet,Captiva,nan,Diesel,Automatic Triptonic,SUV,Front Wheel Drive (FWD),Silver,Individu,Tangerang Selatan Kota,Banten,nan
225000000.0,2015.0,67500.0,2500.0,10.0,Nissan,X-Trail,Lain-lain,Bensin,Automatic,MPV,4X2,Putih,Diler,Palembang Kota,Sumatra Selatan,nan
110000000.0,2003.0,22500.0,,22.0,Ford,Escape,XLT,Bensin,Automatic,nan,nan,Hitam,nan,Salatiga Kota,Jawa Tengah,nan
129000000.0,2014.0,72500.0,1250.0,11.0,Mazda,2,R,Bensin,Automatic,Hatchback,Front Wheel Drive (FWD),Merah,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Bintaro
245000000.0,2008.0,62500.0,2500.0,17.0,Volvo,C30,Lain-lain,Bensin,Automatic,Sedan,Front Wheel Drive (FWD),Hitam,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Blok M Square
158000000.0,2011.0,67500.0,2500.0,14.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic Triptonic,SUV,Front Wheel Drive (FWD),Silver,Individu,Semarang Kota,Jawa Tengah,nan
225000000.0,2014.0,52500.0,2500.0,11.0,Hyundai,Santa Fe,Petrol,Bensin,Automatic Triptonic,MPV,4X2,Abu-abu,Individu,Tangerang Kota,Banten,nan
90000000.0,2011.0,102500.0,1750.0,14.0,Peugeot,207,Lain-lain,Bensin,Automatic Triptonic,Sedan,nan,Putih,Individu,Probolinggo Kab.,Jawa Timur,nan
299000000.0,2015.0,57500.0,2500.0,10.0,Mazda,CX-5,Grand Touring,Bensin,Automatic Triptonic,SUV,4X2,Merah,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
47000000.0,2006.0,182500.0,1250.0,19.0,Suzuki,Carry,RV. Gx,Bensin,Manual,Minibus,4X2,Biru,Individu,Jakarta Barat,Jakarta D.K.I.,nan
330000000.0,2013.0,67500.0,2500.0,12.0,BMW,Serie 3,320i 2.0,Bensin,Automatic,Sedan,Front Wheel Drive (FWD),Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,nan
129000000.0,2012.0,112500.0,1250.0,13.0,Honda,Freed,E,Bensin,Automatic,SUV,Front Wheel Drive (FWD),Putih,nan,Jakarta Pusat,Jakarta D.K.I.,nan
42500000.0,2000.0,152500.0,1000.0,25.0,Hyundai,Atoz,GLS,Bensin,Automatic,Minibus,nan,Silver,Individu,Malang Kab.,Jawa Timur,nan
98000000.0,2008.0,232500.0,2500.0,17.0,Isuzu,Panther,Smart,Diesel,Manual,MPV,4X2,Silver,Individu,Jakarta Barat,Jakarta D.K.I.,nan
105000000.0,2011.0,62500.0,1250.0,14.0,Suzuki,Swift,ST,Bensin,Manual,Sedan,4X2,Putih,Individu,Makassar Kota,Sulawesi Selatan,nan
97000000.0,2013.0,112500.0,1250.0,12.0,Nissan,Grand livina,Lain-lain,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Silver,Individu,Jakarta Timur,Jakarta D.K.I.,nan
345000000.0,2016.0,32500.0,2500.0,9.0,Mazda,6,2.5,Bensin,Automatic,nan,nan,Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Pasar Mobil Kemayoran
295000000.0,2013.0,297500.0,2500.0,12.0,Isuzu,Elf Minibus,2.8 Minibus Diesel,Diesel,Manual,Minibus,nan,Putih,Individu,Bangkalan  Kab.,Jawa Timur,nan
142000000.0,2017.0,42500.0,1250.0,8.0,Honda,Brio,RS 1.2,Bensin,Manual,Minibus,Front Wheel Drive (FWD),Putih,Individu,Bandar Lampung Kota,Lampung,nan
123000000.0,2009.0,82500.0,2500.0,16.0,Mazda,6,2.5,Bensin,Automatic Triptonic,Sedan,Front Wheel Drive (FWD),Hitam,Individu,Tangerang Kab.,Banten,nan
25000000.0,2000.0,122500.0,1250.0,25.0,Daihatsu,Zebra,1.3,Bensin,Manual,Minibus,4X2,Putih,Individu,Denpasar Kota,Bali,nan
155000000.0,2012.0,172500.0,2500.0,13.0,Chevrolet,Captiva,Lain-lain,Diesel,Manual,Minibus,All Wheel Drive (AWD),Putih,Individu,Bekasi Kota,Jawa Barat,nan
90000000.0,2016.0,27500.0,1250.0,9.0,Datsun,Go+,Panca T,Bensin,Manual,Sedan,nan,Putih,Individu,Surabaya Kota,Jawa Timur,nan
219800000.0,2019.0,2500.0,,6.0,Mitsubishi,Xpander,nan,Bensin,Manual,nan,nan,Lainnya,nan,Gresik Kab.,Jawa Timur,nan
324000000.0,2014.0,52500.0,2500.0,11.0,Mitsubishi,Pajero Sport,Dakar,Diesel,Automatic,SUV,4X2,Hitam,Individu,Palembang Kota,Sumatra Selatan,nan
87000000.0,2017.0,12500.0,1250.0,8.0,Daihatsu,Gran max Pick-up,Lain-lain,Bensin,Manual,Pick-up,4X2,Abu-abu,Individu,Surabaya Kota,Jawa Timur,nan
75000000.0,1993.0,122500.0,1750.0,32.0,Suzuki,Sidekick,1.6,Bensin,Manual,Jeep,4X4,Merah,Diler,Tasikmalaya Kab.,Jawa Barat,nan
55000000.0,2005.0,107500.0,1750.0,20.0,KIA,Carens II,Lain-lain,Bensin,Manual,Compact & City Car,4X2,Hitam,Individu,Pekanbaru Kota,Riau,nan
110000000.0,2010.0,152500.0,1750.0,15.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic,MPV,4X2,Hitam,Individu,Bandung Kota,Jawa Barat,nan
125000000.0,2015.0,37500.0,1250.0,10.0,Nissan,Grand livina,Lain-lain,Bensin,Manual,MPV,All Wheel Drive (AWD),Silver,Diler,Ngawi Kab.,Jawa Timur,nan
78000000.0,2015.0,72500.0,1250.0,10.0,Datsun,Go+,Lain-lain,Bensin,Manual,MPV,4X2,Putih,Individu,Bandung Kota,Jawa Barat,nan
60000000.0,2005.0,107500.0,1750.0,20.0,KIA,Carens II,Lain-lain,Bensin,Manual,SUV,4X2,Hijau,Individu,Pasuruan Kab.,Jawa Timur,nan
119000000.0,2013.0,67500.0,1250.0,12.0,KIA,Rio,Hatchback,Bensin,Manual,Hatchback,Front Wheel Drive (FWD),Putih,Diler,Bandung Kota,Jawa Barat,nan
160000000.0,2012.0,102500.0,1750.0,13.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic Triptonic,SUV,4X2,Hitam,Individu,Bogor Kab.,Jawa Barat,Bursa Otomotif Sunter
55900000.0,2006.0,112500.0,1750.0,19.0,Ford,Focus,Sporty,Bensin,Automatic Triptonic,Hatchback,Front Wheel Drive (FWD),Silver,Individu,Bandung Kota,Jawa Barat,nan
850000000.0,2014.0,42500.0,3000.0,11.0,BMW,X6,xDrive35i,Bensin,Automatic Triptonic,SUV,All Wheel Drive (AWD),Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
115000000.0,2013.0,62500.0,,12.0,Hyundai,Grand Avega,SG,Bensin,Automatic,nan,nan,Putih,Diler,Jakarta Timur,Jakarta D.K.I.,Bursa Mobil Permata Hijau
66000000.0,2010.0,22500.0,1250.0,15.0,Suzuki,APV,GL,Bensin,Manual,Van,4X2,Silver,Individu,Makassar Kota,Sulawesi Selatan,Bursa Mobil Blok M Plaza
120000000.0,2012.0,67500.0,1250.0,13.0,Honda,Brio,E,Bensin,Manual,Compact & City Car,4X2,Hitam,Diler,Medan Kota,Sumatra Utara,nan
151000000.0,2002.0,42500.0,2500.0,23.0,Mercedes-Benz,C-Class,C240,Bensin,Automatic Triptonic,Sedan,Rear Wheel Drive (RWD),Silver,Diler,Surabaya Kota,Jawa Timur,nan
440000000.0,2017.0,32500.0,2500.0,8.0,Toyota,Fortuner,VRZ,Diesel,Automatic Triptonic,SUV,4X2,Putih,Individu,Pekanbaru Kota,Riau,nan
74000000.0,2005.0,112500.0,2500.0,20.0,Toyota,Camry,"2,5 G",Bensin,Automatic,SUV,nan,Hitam,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Blok M Square
41000000.0,2004.0,107500.0,1250.0,21.0,Peugeot,206,XS,Bensin,Automatic Triptonic,Hatchback,Front Wheel Drive (FWD),Hitam,Individu,Bekasi Kota,Jawa Barat,nan
83500000.0,2015.0,27500.0,1250.0,10.0,Datsun,Go,Lain-lain,Bensin,Manual,Compact & City Car,nan,Putih,Individu,Gianyar Kab.,Bali,nan
90000000.0,2012.0,87500.0,2500.0,13.0,Mitsubishi,Triton,HDX,Diesel,Manual,Double Cabin,4X4,Putih,Individu,Balikpapan Kota,Kalimantan Timur,nan
120000000.0,2008.0,92500.0,3000.0,17.0,Volkswagen,Touareg,TDI,Diesel,Automatic Triptonic,Jeep,4X4,Coklat,Individu,Jakarta Barat,Jakarta D.K.I.,nan
175000000.0,2011.0,117500.0,1750.0,14.0,Honda,CR-V,2.0,Bensin,Automatic,nan,nan,Hitam,nan,Bandung Kota,Jawa Barat,nan
210000000.0,2009.0,107500.0,2500.0,16.0,Mitsubishi,Pajero Sport,Exceed,Diesel,Automatic,Jeep,4X2,Putih,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
109000000.0,2004.0,127500.0,2500.0,21.0,Ford,Everest,XLT,Diesel,Manual,Jeep,4X4,Biru,Individu,Pekanbaru Kota,Riau,nan
85000000.0,2010.0,177500.0,1250.0,15.0,Daihatsu,Xenia,Xi Deluxe,Bensin,Manual,Minibus,nan,Abu-abu,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
205000000.0,2013.0,97500.0,2500.0,12.0,Ford,Ranger,XLT,Diesel,Manual,Double Cabin,4X2,Silver,Diler,Jakarta Barat,Jakarta D.K.I.,nan
97000000.0,2012.0,62500.0,1250.0,13.0,Nissan,Evalia,XV,Bensin,Manual,MPV,4X2,Silver,Individu,Ciamis Kab.,Jawa Barat,Bursa Gading Auto Center
42000000.0,2001.0,147500.0,1750.0,24.0,Hyundai,Santa Fe,Lain-lain,Bensin,Manual,Jeep,4X2,Silver,Individu,Surabaya Kota,Jawa Timur,nan
33000000.0,2006.0,197500.0,1250.0,19.0,Hyundai,Accent,1.5,Bensin,Manual,Sedan,nan,Hitam,Individu,Bekasi Kab.,Jawa Barat,nan
129500000.0,2004.0,117500.0,3000.0,21.0,BMW,X3,Lain-lain,Bensin,Automatic Triptonic,Jeep,All Wheel Drive (AWD),Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
76000000.0,2011.0,62500.0,,14.0,Suzuki,Splash,GL,Bensin,Manual,nan,nan,Coklat,nan,Sleman Kab.,Yogyakarta D.I.,nan
145500000.0,2012.0,72500.0,1750.0,13.0,Mazda,Biante,2.0,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
180000000.0,2008.0,52500.0,2500.0,17.0,Hyundai,Coupe,Lain-lain,Bensin,Automatic,Coupe,4X2,Silver,Diler,Jakarta Barat,Jakarta D.K.I.,nan
1250000000.0,2013.0,12500.0,2500.0,12.0,Porsche,Cayman,Lain-lain,Bensin,Automatic Triptonic,Sports & Super Car,nan,Putih,Individu,Bandung Kota,Jawa Barat,nan
315000000.0,2017.0,27500.0,1750.0,8.0,Mazda,CX-3,Touring,Bensin,Automatic,SUV,All Wheel Drive (AWD),Hitam,Individu,Jakarta Utara,Jakarta D.K.I.,nan
130000000.0,2010.0,47500.0,,15.0,Ford,Lain-lain,Lain-lain,Diesel,Manual,Double Cabin,4X4,Merah,Individu,Banjarbaru Kota,Kalimantan Selatan,nan
94000000.0,2012.0,97500.0,1250.0,13.0,Nissan,Grand livina,Lain-lain,Bensin,Automatic,MPV,4X2,Silver,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
435000000.0,2015.0,27500.0,,10.0,Mercedes-Benz,GLA-Class,GLA200,Bensin,Automatic Triptonic,nan,nan,Hitam,Individu,Bekasi Kota,Jawa Barat,nan
97000000.0,2016.0,27500.0,,9.0,Daihatsu,Sigra,1.2 R,Bensin,Manual,nan,nan,Abu-abu,Individu,Bekasi Kota,Jawa Barat,nan
76000000.0,2013.0,107500.0,1250.0,12.0,Suzuki,Carry Pick-up,Lain-lain,Bensin,Manual,Pick-up,All Wheel Drive (AWD),Putih,Individu,Sidoarjo  Kab.,Jawa Timur,nan
143000000.0,2013.0,112500.0,1250.0,12.0,Honda,Freed,S,Bensin,Automatic,MPV,All Wheel Drive (AWD),Putih,Diler,Bekasi Kota,Jawa Barat,nan
154800000.0,2019.0,7500.0,,6.0,Wuling,Confero S,nan,Bensin,Manual,nan,nan,Silver,nan,Semarang Kota,Jawa Tengah,nan
210000000.0,2016.0,27500.0,,9.0,Nissan,Juke,Revolt,Bensin,Automatic,nan,nan,Putih,nan,Pontianak Kota,Kalimantan Barat,nan
785000000.0,2014.0,22500.0,,11.0,BMW,Lain-lain,Lain-lain,Bensin,Automatic Triptonic,nan,nan,Coklat,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Otomotif Sunter
128000000.0,2012.0,72500.0,1750.0,13.0,Subaru,Forester,2.0,Bensin,Automatic,SUV,4X2,Abu-abu,nan,Batam Kota,Kepulauan Riau,nan
143000000.0,2004.0,52500.0,2500.0,21.0,Mercedes-Benz,E-Class,E240,Bensin,Automatic Triptonic,Sedan,4X2,Hitam,Individu,Semarang Kota,Jawa Tengah,nan
98000000.0,2012.0,117500.0,1250.0,13.0,Nissan,Livina,X-Gear,Bensin,Automatic,Sedan,Front Wheel Drive (FWD),Putih,Individu,Serang Kab.,Banten,nan
765000000.0,2015.0,12500.0,1750.0,10.0,Mercedes-Benz,M-Class,Lain-lain,Diesel,Automatic,SUV,4X2,Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
150000000.0,2015.0,52500.0,1250.0,10.0,Honda,Mobilio,RS,Bensin,Automatic,Minibus,4X2,Putih,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
50000000.0,1993.0,217500.0,1750.0,32.0,Mitsubishi,Lancer Evolution,2.0 Evolution 3,Bensin,Manual,Sedan,All Wheel Drive (AWD),Kuning,Individu,Surabaya Kota,Jawa Timur,nan
120000000.0,2010.0,192500.0,1750.0,15.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic Triptonic,Minibus,Front Wheel Drive (FWD),Abu-abu,Diler,Surabaya Kota,Jawa Timur,nan
549000000.0,2016.0,22500.0,1750.0,9.0,Mercedes-Benz,GLA-Class,GLA200,Bensin,Automatic Triptonic,Hatchback,nan,Merah,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Otomotif Sunter
240000000.0,2015.0,42500.0,1750.0,10.0,Mazda,CX-5,Sport,Bensin,Automatic,SUV,4X2,Hitam,nan,Jakarta Selatan,Jakarta D.K.I.,nan
435000000.0,2017.0,27500.0,1750.0,8.0,Honda,CR-V,Lain-lain,Bensin,Automatic,nan,Front Wheel Drive (FWD),Merah,Diler,Malang Kota,Jawa Timur,nan
280000000.0,2015.0,82500.0,2500.0,10.0,Mitsubishi,Pajero,Lain-lain,Diesel,Manual,MPV,Front Wheel Drive (FWD),Hitam,Diler,Palembang Kota,Sumatra Selatan,nan
185000000.0,2012.0,62500.0,2500.0,13.0,Mazda,CX-7,2.4,Bensin,Automatic,SUV,Front Wheel Drive (FWD),Hitam,Diler,Tangerang Selatan Kota,Banten,nan
82500000.0,2013.0,77500.0,1250.0,12.0,Nissan,March,1.2L XS,Bensin,Manual,Hatchback,Front Wheel Drive (FWD),Silver,Individu,Sidoarjo  Kab.,Jawa Timur,nan
215000000.0,2015.0,37500.0,,10.0,Honda,HR-V,nan,Bensin,Automatic,nan,nan,Putih,nan,Jakarta Selatan,Jakarta D.K.I.,nan
90000000.0,2013.0,12500.0,1250.0,12.0,KIA,Picanto,M/T,Bensin,Manual,Minibus,nan,Putih,Individu,Karanganyar Kab.,Jawa Tengah,nan
49900000.0,2010.0,102500.0,,15.0,Proton,Exora,CPS B-Line,Bensin,Manual,nan,nan,Hitam,nan,Jakarta Timur,Jakarta D.K.I.,nan
1700000000.0,2017.0,2500.0,2500.0,8.0,Jaguar,F-Type,Pace,Bensin,Automatic Triptonic,Jeep,4X2,Putih,Individu,Bandung Kota,Jawa Barat,nan
110000000.0,2014.0,52500.0,1250.0,11.0,Chevrolet,Spin,LTZ,Bensin,Automatic,MPV,4X2,Abu-abu,Diler,Temanggung Kab.,Jawa Tengah,nan
235000000.0,2013.0,107500.0,3000.0,12.0,Isuzu,Elf Minibus,Lain-lain,Diesel,Manual,Minibus,4X2,Biru,Individu,Jakarta Timur,Jakarta D.K.I.,nan
127500000.0,2015.0,62500.0,1250.0,10.0,Daihatsu,Xenia,R 1.3 STD,Bensin,Manual,MPV,Rear Wheel Drive (RWD),Putih,Individu,Bekasi Kab.,Jawa Barat,nan
78000000.0,2008.0,2500.0,1250.0,17.0,Nissan,Livina,X-Gear,Bensin,Automatic,Compact & City Car,4X2,Silver,Individu,Semarang Kota,Jawa Tengah,nan
179000000.0,2012.0,112500.0,1750.0,13.0,Mazda,CX-5,Grand Touring,Bensin,Automatic Triptonic,SUV,Front Wheel Drive (FWD),Silver,Diler,Jakarta Barat,Jakarta D.K.I.,Bursa Mobil MGK Kemayoran
95000000.0,2002.0,197500.0,2500.0,23.0,Isuzu,Panther,LS Hi Grade,Diesel,Automatic,Minibus,Rear Wheel Drive (RWD),Abu-abu,Individu,Deli Serdang Kab.,Sumatra Utara,nan
